PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Embarked,Title
652,1,2,"Doling, Miss. Elsie",female,18.0,0,1,S, Miss.
653,0,3,"Kalvik, Mr. Johannes Halvorsen",male,21.0,0,0,S, Mr.
654,1,3,"O'Leary, Miss. Hanora ""Norah""",female,22.066225165562916,0,0,Q, Miss.
655,0,3,"Hegarty, Miss. Hanora ""Nora""",female,18.0,0,0,Q, Miss.
656,0,2,"Hickman, Mr. Leonard Mark",male,24.0,2,0,S, Mr.
657,0,3,"Radeff, Mr. Alexander",male,32.74014778325123,0,0,S, Mr.
658,0,3,"Bourke, Mrs. John (Catherine)",female,32.0,1,1,Q, Mrs.
659,0,2,"Eitemiller, Mr. George Floyd",male,23.0,0,0,S, Mr.
660,0,1,"Newell, Mr. Arthur Webster",male,58.0,0,2,C, Mr.
661,1,1,"Frauenthal, Dr. Henry William",male,50.0,2,0,S, Dr.
662,0,3,"Badt, Mr. Mohamed",male,40.0,0,0,C, Mr.
663,0,1,"Colley, Mr. Edward Pomeroy",male,47.0,0,0,S, Mr.
664,0,3,"Coleff, Mr. Peju",male,36.0,0,0,S, Mr.
665,1,3,"Lindqvist, Mr. Eino William",male,20.0,1,0,S, Mr.
666,0,2,"Hickman, Mr. Lewis",male,32.0,2,0,S, Mr.
667,0,2,"Butler, Mr. Reginald Fenton",male,25.0,0,0,S, Mr.
668,0,3,"Rommetvedt, Mr. Knud Paust",male,32.74014778325123,0,0,S, Mr.
669,0,3,"Cook, Mr. Jacob",male,43.0,0,0,S, Mr.
670,1,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",female,35.898148148148145,1,0,S, Mrs.
671,1,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",female,40.0,1,1,S, Mrs.
672,0,1,"Davidson, Mr. Thornton",male,31.0,1,0,S, Mr.
673,0,2,"Mitchell, Mr. Henry Michael",male,70.0,0,0,S, Mr.
674,1,2,"Wilhelms, Mr. Charles",male,31.0,0,0,S, Mr.
675,0,2,"Watson, Mr. Ennis Hastings",male,32.74014778325123,0,0,S, Mr.
676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",male,18.0,0,0,S, Mr.
677,0,3,"Sawyer, Mr. Frederick Charles",male,24.5,0,0,S, Mr.
678,1,3,"Turja, Miss. Anna Sofia",female,18.0,0,0,S, Miss.
679,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,43.0,1,6,S, Mrs.
680,1,1,"Cardeza, Mr. Thomas Drake Martinez",male,36.0,0,1,C, Mr.
681,0,3,"Peters, Miss. Katie",female,22.066225165562916,0,0,Q, Miss.
682,1,1,"Hassab, Mr. Hammad",male,27.0,0,0,C, Mr.
683,0,3,"Olsvigen, Mr. Thor Anderson",male,20.0,0,0,S, Mr.
684,0,3,"Goodwin, Mr. Charles Edward",male,14.0,5,2,S, Mr.
685,0,2,"Brown, Mr. Thomas William Solomon",male,60.0,1,1,S, Mr.
686,0,2,"Laroche, Mr. Joseph Philippe Lemercier",male,25.0,1,2,C, Mr.
687,0,3,"Panula, Mr. Jaako Arnold",male,14.0,4,1,S, Mr.
688,0,3,"Dakic, Mr. Branko",male,19.0,0,0,S, Mr.
689,0,3,"Fischer, Mr. Eberhard Thelander",male,18.0,0,0,S, Mr.
690,1,1,"Madill, Miss. Georgette Alexandra",female,15.0,0,1,S, Miss.
691,1,1,"Dick, Mr. Albert Adrian",male,31.0,1,0,S, Mr.
692,1,3,"Karun, Miss. Manca",female,4.0,0,1,C, Miss.
693,1,3,"Lam, Mr. Ali",male,32.74014778325123,0,0,S, Mr.
694,0,3,"Saad, Mr. Khalil",male,25.0,0,0,C, Mr.
695,0,1,"Weir, Col. John",male,60.0,0,0,S, Mr.
696,0,2,"Chapman, Mr. Charles Henry",male,52.0,0,0,S, Mr.
697,0,3,"Kelly, Mr. James",male,44.0,0,0,S, Mr.
698,1,3,"Mullens, Miss. Katherine ""Katie""",female,22.066225165562916,0,0,Q, Miss.
699,0,1,"Thayer, Mr. John Borland",male,49.0,1,1,C, Mr.
700,0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,42.0,0,0,S, Mr.
701,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,18.0,1,0,C, Mrs.
702,1,1,"Silverthorne, Mr. Spencer Victor",male,35.0,0,0,S, Mr.
703,0,3,"Barbara, Miss. Saiide",female,18.0,0,1,C, Miss.
704,0,3,"Gallagher, Mr. Martin",male,25.0,0,0,Q, Mr.
705,0,3,"Hansen, Mr. Henrik Juul",male,26.0,1,0,S, Mr.
706,0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,39.0,0,0,S, Mr.
707,1,2,"Kelly, Mrs. Florence ""Fannie""",female,45.0,0,0,S, Mrs.
708,1,1,"Calderhead, Mr. Edward Pennington",male,42.0,0,0,S, Mr.
709,1,1,"Cleaver, Miss. Alice",female,22.0,0,0,S, Miss.
710,1,3,"Moubarek, Master. Halim Gonios (""William George"")",male,4.574166666666667,1,1,C, Master.
711,1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,24.0,0,0,C, Miss.
712,0,1,"Klaber, Mr. Herman",male,32.74014778325123,0,0,S, Mr.
713,1,1,"Taylor, Mr. Elmer Zebley",male,48.0,1,0,S, Mr.
714,0,3,"Larsson, Mr. August Viktor",male,29.0,0,0,S, Mr.
715,0,2,"Greenberg, Mr. Samuel",male,52.0,0,0,S, Mr.
716,0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19.0,0,0,S, Mr.
717,1,1,"Endres, Miss. Caroline Louise",female,38.0,0,0,C, Miss.
718,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",female,27.0,0,0,S, Miss.
719,0,3,"McEvoy, Mr. Michael",male,32.74014778325123,0,0,Q, Mr.
720,0,3,"Johnson, Mr. Malkolm Joackim",male,33.0,0,0,S, Mr.
721,1,2,"Harper, Miss. Annie Jessie ""Nina""",female,6.0,0,1,S, Miss.
722,0,3,"Jensen, Mr. Svend Lauritz",male,17.0,1,0,S, Mr.
723,0,2,"Gillespie, Mr. William Henry",male,34.0,0,0,S, Mr.
724,0,2,"Hodges, Mr. Henry Price",male,50.0,0,0,S, Mr.
725,1,1,"Chambers, Mr. Norman Campbell",male,27.0,1,0,S, Mr.
726,0,3,"Oreskovic, Mr. Luka",male,20.0,0,0,S, Mr.
727,1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,30.0,3,0,S, Mrs.
728,1,3,"Mannion, Miss. Margareth",female,22.066225165562916,0,0,Q, Miss.
729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",male,25.0,1,0,S, Mr.
730,0,3,"Ilmakangas, Miss. Pieta Sofia",female,25.0,1,0,S, Miss.
731,1,1,"Allen, Miss. Elisabeth Walton",female,29.0,0,0,S, Miss.
732,0,3,"Hassan, Mr. Houssein G N",male,11.0,0,0,C, Mr.
733,0,2,"Knight, Mr. Robert J",male,32.74014778325123,0,0,S, Mr.
734,0,2,"Berriman, Mr. William John",male,23.0,0,0,S, Mr.
735,0,2,"Troupiansky, Mr. Moses Aaron",male,23.0,0,0,S, Mr.
736,0,3,"Williams, Mr. Leslie",male,28.5,0,0,S, Mr.
737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",female,48.0,1,3,S, Mrs.
738,1,1,"Lesurer, Mr. Gustave J",male,35.0,0,0,C, Mr.
739,0,3,"Ivanoff, Mr. Kanio",male,32.74014778325123,0,0,S, Mr.
740,0,3,"Nankoff, Mr. Minko",male,32.74014778325123,0,0,S, Mr.
741,1,1,"Hawksford, Mr. Walter James",male,32.74014778325123,0,0,S, Mr.
742,0,1,"Cavendish, Mr. Tyrell William",male,36.0,1,0,S, Mr.
743,1,1,"Ryerson, Miss. Susan Parker ""Suzette""",female,21.0,2,2,C, Miss.
744,0,3,"McNamee, Mr. Neal",male,24.0,1,0,S, Mr.
745,1,3,"Stranden, Mr. Juho",male,31.0,0,0,S, Mr.
746,0,1,"Crosby, Capt. Edward Gifford",male,70.0,1,1,S, Mr.
747,0,3,"Abbott, Mr. Rossmore Edward",male,16.0,1,1,S, Mr.
748,1,2,"Sinkkonen, Miss. Anna",female,30.0,0,0,S, Miss.
749,0,1,"Marvin, Mr. Daniel Warner",male,19.0,1,0,S, Mr.
750,0,3,"Connaghton, Mr. Michael",male,31.0,0,0,Q, Mr.
751,1,2,"Wells, Miss. Joan",female,4.0,1,1,S, Miss.
752,1,3,"Moor, Master. Meier",male,6.0,0,1,S, Master.
753,0,3,"Vande Velde, Mr. Johannes Joseph",male,33.0,0,0,S, Mr.
754,0,3,"Jonkoff, Mr. Lalio",male,23.0,0,0,S, Mr.
755,1,2,"Herman, Mrs. Samuel (Jane Laver)",female,48.0,1,2,S, Mrs.
756,1,2,"Hamalainen, Master. Viljo",male,0.67,1,1,S, Master.
757,0,3,"Carlsson, Mr. August Sigfrid",male,28.0,0,0,S, Mr.
758,0,2,"Bailey, Mr. Percy Andrew",male,18.0,0,0,S, Mr.
759,0,3,"Theobald, Mr. Thomas Leonard",male,34.0,0,0,S, Mr.
760,1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,33.0,0,0,S, Miss.
761,0,3,"Garfirth, Mr. John",male,32.74014778325123,0,0,S, Mr.
762,0,3,"Nirva, Mr. Iisakki Antino Aijo",male,41.0,0,0,S, Mr.
763,1,3,"Barah, Mr. Hanna Assi",male,20.0,0,0,C, Mr.
764,1,1,"Carter, Mrs. William Ernest (Lucile Polk)",female,36.0,1,2,S, Mrs.
765,0,3,"Eklund, Mr. Hans Linus",male,16.0,0,0,S, Mr.
766,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",female,51.0,1,0,S, Mrs.
767,0,1,"Brewe, Dr. Arthur Jackson",male,42.0,0,0,C, Dr.
768,0,3,"Mangan, Miss. Mary",female,30.5,0,0,Q, Miss.
769,0,3,"Moran, Mr. Daniel J",male,32.74014778325123,1,0,Q, Mr.
770,0,3,"Gronnestad, Mr. Daniel Danielsen",male,32.0,0,0,S, Mr.
771,0,3,"Lievens, Mr. Rene Aime",male,24.0,0,0,S, Mr.
772,0,3,"Jensen, Mr. Niels Peder",male,48.0,0,0,S, Mr.
773,0,2,"Mack, Mrs. (Mary)",female,57.0,0,0,S, Mrs.
774,0,3,"Elias, Mr. Dibo",male,32.74014778325123,0,0,C, Mr.
775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",female,54.0,1,3,S, Mrs.
776,0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18.0,0,0,S, Mr.
777,0,3,"Tobin, Mr. Roger",male,32.74014778325123,0,0,Q, Mr.
778,1,3,"Emanuel, Miss. Virginia Ethel",female,5.0,0,0,S, Miss.
779,0,3,"Kilgannon, Mr. Thomas J",male,32.74014778325123,0,0,Q, Mr.
780,1,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",female,43.0,0,1,S, Mrs.
781,1,3,"Ayoub, Miss. Banoura",female,13.0,0,0,C, Miss.
782,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",female,17.0,1,0,S, Mrs.
783,0,1,"Long, Mr. Milton Clyde",male,29.0,0,0,S, Mr.
784,0,3,"Johnston, Mr. Andrew G",male,32.74014778325123,1,2,S, Mr.
785,0,3,"Ali, Mr. William",male,25.0,0,0,S, Mr.
786,0,3,"Harmer, Mr. Abraham (David Lishin)",male,25.0,0,0,S, Mr.
787,1,3,"Sjoblom, Miss. Anna Sofia",female,18.0,0,0,S, Miss.
788,0,3,"Rice, Master. George Hugh",male,8.0,4,1,Q, Master.
789,1,3,"Dean, Master. Bertram Vere",male,1.0,1,2,S, Master.
790,0,1,"Guggenheim, Mr. Benjamin",male,46.0,0,0,C, Mr.
791,0,3,"Keane, Mr. Andrew ""Andy""",male,32.74014778325123,0,0,Q, Mr.
792,0,2,"Gaskell, Mr. Alfred",male,16.0,0,0,S, Mr.
793,0,3,"Sage, Miss. Stella Anna",female,22.066225165562916,8,2,S, Miss.
794,0,1,"Hoyt, Mr. William Fisher",male,32.74014778325123,0,0,C, Mr.
795,0,3,"Dantcheff, Mr. Ristiu",male,25.0,0,0,S, Mr.
796,0,2,"Otter, Mr. Richard",male,39.0,0,0,S, Mr.
797,1,1,"Leader, Dr. Alice (Farnham)",female,49.0,0,0,S, Dr.
798,1,3,"Osman, Mrs. Mara",female,31.0,0,0,S, Mrs.
799,0,3,"Ibrahim Shawah, Mr. Yousseff",male,30.0,0,0,C, Mr.
800,0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30.0,1,1,S, Mrs.
801,0,2,"Ponesell, Mr. Martin",male,34.0,0,0,S, Mr.
802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,31.0,1,1,S, Mrs.
803,1,1,"Carter, Master. William Thornton II",male,11.0,1,2,S, Master.
804,1,3,"Thomas, Master. Assad Alexander",male,0.42,0,1,C, Master.
805,1,3,"Hedman, Mr. Oskar Arvid",male,27.0,0,0,S, Mr.
806,0,3,"Johansson, Mr. Karl Johan",male,31.0,0,0,S, Mr.
807,0,1,"Andrews, Mr. Thomas Jr",male,39.0,0,0,S, Mr.
808,0,3,"Pettersson, Miss. Ellen Natalia",female,18.0,0,0,S, Miss.
809,0,2,"Meyer, Mr. August",male,39.0,0,0,S, Mr.
810,1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,33.0,1,0,S, Mrs.
811,0,3,"Alexander, Mr. William",male,26.0,0,0,S, Mr.
812,0,3,"Lester, Mr. James",male,39.0,0,0,S, Mr.
813,0,2,"Slemen, Mr. Richard James",male,35.0,0,0,S, Mr.
814,0,3,"Andersson, Miss. Ebba Iris Alfrida",female,6.0,4,2,S, Miss.
815,0,3,"Tomlin, Mr. Ernest Portage",male,30.5,0,0,S, Mr.
816,0,1,"Fry, Mr. Richard",male,32.74014778325123,0,0,S, Mr.
817,0,3,"Heininen, Miss. Wendla Maria",female,23.0,0,0,S, Miss.
818,0,2,"Mallet, Mr. Albert",male,31.0,1,1,C, Mr.
819,0,3,"Holm, Mr. John Fredrik Alexander",male,43.0,0,0,S, Mr.
820,0,3,"Skoog, Master. Karl Thorsten",male,10.0,3,2,S, Master.
821,1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,52.0,1,1,S, Mrs.
822,1,3,"Lulic, Mr. Nikola",male,27.0,0,0,S, Mr.
823,0,1,"Reuchlin, Jonkheer. John George",male,38.0,0,0,S, Mr.
824,1,3,"Moor, Mrs. (Beila)",female,27.0,0,1,S, Mrs.
825,0,3,"Panula, Master. Urho Abraham",male,2.0,4,1,S, Master.
826,0,3,"Flynn, Mr. John",male,32.74014778325123,0,0,Q, Mr.
827,0,3,"Lam, Mr. Len",male,32.74014778325123,0,0,S, Mr.
828,1,2,"Mallet, Master. Andre",male,1.0,0,2,C, Master.
829,1,3,"McCormack, Mr. Thomas Joseph",male,32.74014778325123,0,0,Q, Mr.
830,1,1,"Stone, Mrs. George Nelson (Martha Evelyn)",female,62.0,0,0,S, Mrs.
831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15.0,1,0,C, Mrs.
832,1,2,"Richards, Master. George Sibley",male,0.83,1,1,S, Master.
833,0,3,"Saad, Mr. Amin",male,32.74014778325123,0,0,C, Mr.
834,0,3,"Augustsson, Mr. Albert",male,23.0,0,0,S, Mr.
835,0,3,"Allum, Mr. Owen George",male,18.0,0,0,S, Mr.
836,1,1,"Compton, Miss. Sara Rebecca",female,39.0,1,1,C, Miss.
837,0,3,"Pasic, Mr. Jakob",male,21.0,0,0,S, Mr.
838,0,3,"Sirota, Mr. Maurice",male,32.74014778325123,0,0,S, Mr.
839,1,3,"Chip, Mr. Chang",male,32.0,0,0,S, Mr.
840,1,1,"Marechal, Mr. Pierre",male,32.74014778325123,0,0,C, Mr.
841,0,3,"Alhomaki, Mr. Ilmari Rudolf",male,20.0,0,0,S, Mr.
842,0,2,"Mudd, Mr. Thomas Charles",male,16.0,0,0,S, Mr.
843,1,1,"Serepeca, Miss. Augusta",female,30.0,0,0,C, Miss.
844,0,3,"Lemberopolous, Mr. Peter L",male,34.5,0,0,C, Mr.
845,0,3,"Culumovic, Mr. Jeso",male,17.0,0,0,S, Mr.
846,0,3,"Abbing, Mr. Anthony",male,42.0,0,0,S, Mr.
847,0,3,"Sage, Mr. Douglas Bullen",male,32.74014778325123,8,2,S, Mr.
848,0,3,"Markoff, Mr. Marin",male,35.0,0,0,C, Mr.
849,0,2,"Harper, Rev. John",male,28.0,0,1,S, Rev.
850,1,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,35.898148148148145,1,0,C, Mrs.
851,0,3,"Andersson, Master. Sigvard Harald Elias",male,4.0,4,2,S, Master.
852,0,3,"Svensson, Mr. Johan",male,74.0,0,0,S, Mr.
853,0,3,"Boulos, Miss. Nourelain",female,9.0,1,1,C, Miss.
854,1,1,"Lines, Miss. Mary Conover",female,16.0,0,1,S, Miss.
855,0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,44.0,1,0,S, Mrs.
856,1,3,"Aks, Mrs. Sam (Leah Rosen)",female,18.0,0,1,S, Mrs.
857,1,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",female,45.0,1,1,S, Mrs.
858,1,1,"Daly, Mr. Peter Denis ",male,51.0,0,0,S, Mr.
859,1,3,"Baclini, Mrs. Solomon (Latifa Qurban)",female,24.0,0,3,C, Mrs.
860,0,3,"Razi, Mr. Raihed",male,32.74014778325123,0,0,C, Mr.
861,0,3,"Hansen, Mr. Claus Peter",male,41.0,2,0,S, Mr.
862,0,2,"Giles, Mr. Frederick Edward",male,21.0,1,0,S, Mr.
863,1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",female,48.0,0,0,S, Mrs.
864,0,3,"Sage, Miss. Dorothy Edith ""Dolly""",female,22.066225165562916,8,2,S, Miss.
865,0,2,"Gill, Mr. John William",male,24.0,0,0,S, Mr.
866,1,2,"Bystrom, Mrs. (Karolina)",female,42.0,0,0,S, Mrs.
867,1,2,"Duran y More, Miss. Asuncion",female,27.0,1,0,C, Miss.
868,0,1,"Roebling, Mr. Washington Augustus II",male,31.0,0,0,S, Mr.
869,0,3,"van Melkebeke, Mr. Philemon",male,32.74014778325123,0,0,S, Mr.
870,1,3,"Johnson, Master. Harold Theodor",male,4.0,1,1,S, Master.
871,0,3,"Balkic, Mr. Cerin",male,26.0,0,0,S, Mr.
872,1,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",female,47.0,1,1,S, Mrs.
873,0,1,"Carlsson, Mr. Frans Olof",male,33.0,0,0,S, Mr.
874,0,3,"Vander Cruyssen, Mr. Victor",male,47.0,0,0,S, Mr.
875,1,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,28.0,1,0,C, Mrs.
876,1,3,"Najib, Miss. Adele Kiamie ""Jane""",female,15.0,0,0,C, Miss.
877,0,3,"Gustafsson, Mr. Alfred Ossian",male,20.0,0,0,S, Mr.
878,0,3,"Petroff, Mr. Nedelio",male,19.0,0,0,S, Mr.
879,0,3,"Laleff, Mr. Kristo",male,32.74014778325123,0,0,S, Mr.
880,1,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,56.0,0,1,C, Mrs.
881,1,2,"Shelley, Mrs. William (Imanita Parrish Hall)",female,25.0,0,1,S, Mrs.
882,0,3,"Markun, Mr. Johann",male,33.0,0,0,S, Mr.
883,0,3,"Dahlberg, Miss. Gerda Ulrika",female,22.0,0,0,S, Miss.
884,0,2,"Banfield, Mr. Frederick James",male,28.0,0,0,S, Mr.
885,0,3,"Sutehall, Mr. Henry Jr",male,25.0,0,0,S, Mr.
886,0,3,"Rice, Mrs. William (Margaret Norton)",female,39.0,0,5,Q, Mrs.
887,0,2,"Montvila, Rev. Juozas",male,27.0,0,0,S, Rev.
888,1,1,"Graham, Miss. Margaret Edith",female,19.0,0,0,S, Miss.
889,0,3,"Johnston, Miss. Catherine Helen ""Carrie""",female,22.066225165562916,1,2,S, Miss.
890,1,1,"Behr, Mr. Karl Howell",male,26.0,0,0,C, Mr.
891,0,3,"Dooley, Mr. Patrick",male,32.0,0,0,Q, Mr.
